<<<<<<< HEAD
ID товара,Название препарата,Рецептурность препарата,Производитель,Активное вещество,Текущая цена,Старая цена,Ссылка на картинку,Ссылка на товар,Название региона
43348,"Комбоглиз Пролонг Таблетки с модифицированным высвобождением покрытые пленочной оболочкой 1000 мг + 2,5 мг 56 шт",По рецепту,AstraZeneca,Метформин+Саксаглиптин,3597,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/hOP4tZUBybk0vr4zTCFL-300x300,https://gorzdrav.org/kaliningrad/p/kombogliz-prolong-tabl-p-pl-ob-1000mg-2-5mg-n56-43348/,Калининград
3673,Глюренорм Таблетки 30 мг 60 шт,По рецепту,Берингер,Гликвидон,715,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/c30PtZUBrbRC1cy5kRh6-300x300,https://gorzdrav.org/kaliningrad/p/gljurenorm-tabl-30mg-n60-3673/,Калининград
40083,Онглиза Таблетки покрытые пленочной оболочкой 5 мг 30 шт,По рецепту,AstraZeneca,Саксаглиптин,1956,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/SzAOoZcB2BGN4fsdFU6q-300x300,https://gorzdrav.org/kaliningrad/p/ongliza-tabl-p-o-5mg-n30-40083/,Калининград
205382,Мерифатин Таблетки 850 мг 60 шт,По рецепту,Фармасинтез,Метформин,148,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/6wyMuJUB4hniyrJCVYbJ-300x297,https://gorzdrav.org/kaliningrad/p/merifatin-tabl-p-o-850mg-60-205382/,Калининград
210452,Метформин Лонг-Озон Таблетки с пролонгированным высвобождением 1000 мг 60 шт,По рецепту,Озон,Метформин,667,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/SPdCuZUBVT-7ZLtg1In8-300x214,https://gorzdrav.org/kaliningrad/p/metformin-long-tabl-p-v-1000mg-60-210452/,Калининград
34938,Амарил Таблетки 2 мг 30 шт,По рецепту,Санофи,Глимепирид,1094,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/uFWitZUBrbRC1cy5Q_U_-300x300,https://gorzdrav.org/kaliningrad/p/amaril-tabl-2mg-n30-34938/,Калининград
52635,Випидия Таблетки покрытые пленочной оболочкой 25 мг 28 шт,По рецепту,Hemofarm,Алоглиптин,1475,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/UV4atpUBrbRC1cy5ENYn-300x300,https://gorzdrav.org/kaliningrad/p/vipidija-tabl-p-o-25mg-n28-52635/,Калининград
643074,Агарта Таблетки 50 мг 30 шт,По рецепту,Гедеон Рихтер,Вилдаглиптин,580,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/7BOMupUBRjkwyzW3csSb-300x237,https://gorzdrav.org/kaliningrad/p/agarta-tabl-50mg-n30-643074/,Калининград
41006,Форметин Таблетки 850 мг 60 шт,По рецепту,Фармстандарт,Метформин,167,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/DgAgJZoBmzc5Xblz6vIx-300x300,https://gorzdrav.org/kaliningrad/p/formetin-tb-850mg-n60-41006/,Калининград
36297,Тиоктацид Таблетки покрытые пленочной оболочкой 600 мг 30 шт,По рецепту,Меда Фарма,Тиоктовая кислота,1993,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ijCutZUBybk0vr4zurIL-300x300,https://gorzdrav.org/kaliningrad/p/tioktacid-tabl-p-pl-ob-600mg-n30-36297/,Калининград
664658,"Тирзетта Раствор для подкожного введения 7,5 мг 0,5 мл 4 шт",По рецепту,Биохимик,Тирзепатид,11478,12754,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/kNNtu5UBAi6hE-ZkCCDS-300x300,https://gorzdrav.org/kaliningrad/p/tirzetta-rr-p-k-vved-7-5-mg-0-5-ml-4-664658/,Калининград
600025,Синджарди Таблетки покрытые пленочной оболочкой 1000 мг + 5 мг 60 шт,По рецепту,Берингер,Метформин+Эмпаглифлозин,5171,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/IRBXupUBu1bHOSl1rAXC-300x300,https://gorzdrav.org/kaliningrad/p/sindzhardi-1-0-0-005-n60-tabl-p-plen-oboloch-600025/,Калининград
19467,Глюкованс Таблетки 5 мг + 500 мг 30 шт,По рецепту,МЕРК,Глибенкламид+Метформин,518,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/fIBTtZUB4hniyrJCdJIj-300x300,https://gorzdrav.org/kaliningrad/p/gljukovans-tabl-p-o-500mg-5mg-n30-19467/,Калининград
645209,Вилдус Таблетки 50 мг 28 шт,По рецепту,Белупо,Вилдаглиптин,457,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/YdqRupUBu1bHOSl10mdI-300x250,https://gorzdrav.org/kaliningrad/p/vildus-tab-50mg-28-645209/,Калининград
205380,Голда МВ Таблетки 60 мг 30 шт,По рецепту,Фармасинтез,Гликлазид,221,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/RgGMuJUB4hniyrJCf-89-168x300,https://gorzdrav.org/kaliningrad/p/golda-mv-tabl-60mg-30-205380/,Калининград
32803,Галвус Мет Таблетки 50 мг + 850 мг 30 шт,По рецепту,Новартис Фарма,Вилдаглиптин+Метформин,2018,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/p2ttuJUBybk0vr4zNQrh-300x300,https://gorzdrav.org/kaliningrad/p/galvus-met-tab-p-pl-ob-50mg-850mg-30-32803/,Калининград
36686,Глюкофаж Лонг 500 мг Таблетки пролонгированного действия 30 шт,По рецепту,Нанолек,Метформин,195,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/tgyxtZUBrbRC1cy5ZKT3-300x300,https://gorzdrav.org/kaliningrad/p/gljukofazh-long-tabl-p-o-500mg-n30-36686/,Калининград
9386,Сиофор Таблетки 850 мг 60 шт,По рецепту,Berlin-Chemie,Метформин,170,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/cwaPuJUBybk0vr4z4QbP-300x300,https://gorzdrav.org/kaliningrad/p/siofor-tab-p-o-850mg-60-9386/,Калининград
36943,Диабефарм МВ Таблетки 30 мг 60 шт,По рецепту,Фармакор Продакшн,Гликлазид,234,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/BTN3t5UBybk0vr4zlIFX-300x225,https://gorzdrav.org/kaliningrad/p/diabefarm-mv-tab-s-modif-vysvob-30mg-60-36943/,Калининград
207712,Гликлазид МВ-Озон Таблетки с модифицированным высвобождением 60 мг 30 шт,По рецепту,Озон,Гликлазид,225,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/vMYquZUB4hniyrJCN1gQ-300x300,https://gorzdrav.org/kaliningrad/p/gliklazid-mv-tab-modif-v-60mg-30-207712/,Калининград
626185,Форсига Таблетки покрытые пленочной оболочкой 10 мг 90 шт,По рецепту,AstraZeneca,Дапаглифлозин,7489,8322,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/DwASoZcB2BGN4fsdNoWX-300x300,https://gorzdrav.org/kaliningrad/p/-forsiga-0-01-n90-tabl-p-plen-oboloch-626185/,Калининград
68198,Глюкофаж Лонг 1 г Таблетки пролонгированного действия 30 шт,По рецепту,Нанолек,Метформин,361,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/1sBzt5UB4hniyrJC3m_t-300x300,https://gorzdrav.org/kaliningrad/p/gljukofazh-long-tab-prolong-dja-1000mg30-68198/,Калининград
644293,Вилдаглиптин-Озон Таблетки 50 мг 56 шт,По рецепту,Озон,Вилдаглиптин,1429,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/WsKQupUBu1bHOSl1bD7U-300x300,https://gorzdrav.org/kaliningrad/p/vildagliptin-0-05-n56-tabl-644293/,Калининград
194007,Кселевия таблетки 100 мг 28 шт,По рецепту,Berlin-Chemie,Ситаглиптин,1304,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/pNjWt5UBybk0vr4zTZ2r-300x300,https://gorzdrav.org/kaliningrad/p/kselevija-tabl-p-o-100mg-n28-194007/,Калининград
31494,Амарил Таблетки 3 мг 30 шт,По рецепту,Санофи,Глимепирид,1541,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/-67O_JYBq8r59MNXd4d4-300x232,https://gorzdrav.org/kaliningrad/p/amaril-tabl-3mg-n30-31494/,Калининград
664656,"Тирзетта Раствор для подкожного введения 2,5 мг 0,5 мл 4 шт",По рецепту,Биохимик,Тирзепатид,5464,7464,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/0jxsu5UBAi6hE-ZkNhOx-300x300,https://gorzdrav.org/kaliningrad/p/tirzetta-rr-p-k-vved-2-5-mg-0-5-ml-4-664656/,Калининград
210456,Метформин Лонг-Озон Таблетки с пролонгированным высвобождением 750 мг 60 шт,По рецепту,Озон,Метформин,508,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/KnZDuZUBVT-7ZLtgIuDi-300x300,https://gorzdrav.org/kaliningrad/p/metformin-long-tabl-p-v-750mg-60-210456/,Калининград
41004,Форметин Таблетки 1000 мг 60 шт,По рецепту,Фармстандарт,Метформин,203,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/aJQfJZoBQ0PhHzbL8d6h-300x300,https://gorzdrav.org/kaliningrad/p/formetin-tab-1g-60-41004/,Калининград
40807,Глимепирид-Вертекс Таблетки 3 мг 30 шт,По рецепту,Вертекс,Глимепирид,465,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/hDnctZUBrbRC1cy5VQ7p-300x300,https://gorzdrav.org/kaliningrad/p/glimepirid-verte-tabl-3mg-n30-40807/,Калининград
337783,Инкресинк Таблетки 25 мг + 15 мг 28 шт,По рецепту,Такеда Фармасьютикалс,Алоглиптин+Пиоглитазон,1481,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/gIPpuZUBVT-7ZLtgM5jA-300x200,https://gorzdrav.org/kaliningrad/p/inkresink-0-025-0-015-n28-tabl-p-plen-oboloch-337783/,Калининград
667602,Семавик Некст Раствор для подкожного введения 1 мг/доза шприц-ручка 3 мл 1 шт + иглы 4 шт,По рецепту,Герофарм,Семаглутид,4945,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/cInxCZgBH0J-GJRPmR2l-300x300,https://gorzdrav.org/kaliningrad/p/semavik-nekst-0-001-doza-3ml-n1-shpricruchka-rr-p-k-igla-odnoraz-n4-667602/,Калининград
589429,Липотиоксон Концентрат для приготовления раствора для инфузий 25 мг/мл 24 мл 5 шт,По рецепту,Сотекс,Тиоктовая кислота,914,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/wcktu5UB5yfJBvc3jao9-300x300,https://gorzdrav.org/kaliningrad/p/lipotiokson-konc-d-prig-rra-d-inf-25mg-ml-amp-24ml-5-589429/,Калининград
31619,Галвус Таблетки 50 мг 28 шт,По рецепту,Новартис Фарма,Вилдаглиптин,836,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/B7CFtZUBrbRC1cy5iU_5-300x300,https://gorzdrav.org/kaliningrad/p/galvus-tabl-50mg-n28-31619/,Калининград
663841,Сиофор Лонг Таблетки с пролонгированным высвобождением 750 мг 60 шт,По рецепту,Berlin-Chemie,,439,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/lzleu5UB5yfJBvc3ab9K-300x208,https://gorzdrav.org/kaliningrad/p/siofor-long-tab-prolong-750mg-n60-663841/,Калининград
210454,Метформин Лонг-Озон Таблетки с пролонгированным высвобождением 500 мг 60 шт,По рецепту,Озон,Метформин,358,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/2pxDuZUB7vQMbYfxWENa-300x245,https://gorzdrav.org/kaliningrad/p/metformin-long-tabl-p-v-500mg-60-210454/,Калининград
205383,Мерифатин таблетки 500 мг 60 шт,По рецепту,Фармасинтез,Метформин,98,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/pwuMuJUBybk0vr4zjdJS-149x300,https://gorzdrav.org/kaliningrad/p/merifatin-tabl-p-o-500mg-60-205383/,Калининград
666581,"Седжаро Раствор для подкожного введения 5 мг/доза шприц-ручка 2,4 мл 1 шт + игла 4 шт",По рецепту,Герофарм,Тирзепатид,8140,9390,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/T7YHYZgBEl21vw0WA5ri-300x300,https://gorzdrav.org/kaliningrad/p/sedzharo-rr-dlja-p-k-vved-5-mg-doza-shpricruchka-2-4-ml-1-igla-4-666581/,Калининград
670269,Дибикор Таблетки 500 мг 90 шт,,ПИК-Фарма,Таурин,885,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/WbYfS5sB-jufNU_rTtLL-300x300,https://gorzdrav.org/kaliningrad/p/dibikor-0-5-n90-tabl-670269/,Калининград
667604,"Семавик Некст Раствор для подкожного введения 0,5 мг/доза шприц-ручка 3 мл 1 шт + иглы 4 шт",По рецепту,Герофарм,Семаглутид,5277,5977,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/KaDxCZgBDFOSMvLTKCwp-300x300,https://gorzdrav.org/kaliningrad/p/semavik-nekst-0-0005-doza-3ml-n1-shpricruchka-rr-p-k-igla-odnoraz-n4-667604/,Калининград
40768,Октолипен капсулы 300 мг 30 шт,По рецепту,Фармстандарт,Тиоктовая кислота,397,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Fw7ctZUBybk0vr4z-4Vj-300x300,https://gorzdrav.org/kaliningrad/p/oktolipen-kaps-300mg-n30-40768/,Калининград
664661,"Тирзетта Раствор для подкожного введения 15 мг 0,5 мл 4 шт",По рецепту,Биохимик,Тирзепатид,18299,20333,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/w9Bsu5UB5yfJBvc3uGTE-300x300,https://gorzdrav.org/kaliningrad/p/tirzetta-rr-p-k-vved-15-mg-0-5-ml-4-664661/,Калининград
33451,Дибикор Таблетки 250 мг 60 шт,,ПИК-Фарма,Таурин,515,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ispHfZgBEl21vw0W4rgX-300x300,https://gorzdrav.org/kaliningrad/p/dibikor-tabl-250mg-n60-33451/,Калининград
194254,"Випдомет таблетки 12,5 мг + 1000 мг 56 шт",По рецепту,Штада,Алоглиптин+Метформин,2490,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/BVbit5UB_o6zmeq9PfmH-300x300,https://gorzdrav.org/kaliningrad/p/vipdomet-tabl-p-o-12mg-1000mg-n56-194254/,Калининград
32802,Галвус Мет Таблетки покрытые пленочной оболочкой 50 мг + 500 мг 30 шт,По рецепту,Новартис Фарма,Вилдаглиптин+Метформин,1973,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4daNtZUB4hniyrJC_JUd-300x266,https://gorzdrav.org/kaliningrad/p/galvus-met-tabl-p-o-50mg-500mg-n30-32802/,Калининград
30402,Форметин таблетки 500мг 60 шт,По рецепту,Фармстандарт,Метформин,108,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Us4dJZoBQ0PhHzbLgmYA-300x300,https://gorzdrav.org/kaliningrad/p/formetin-tab-500mg-60-30402/,Калининград
667678,Седжаро Раствор для подкожного введения 15 мг/доза шприц-ручка + игла 4 шт,По рецепту,Герофарм,Тирзепатид,16585,18428,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/VVeECZkBAVH4f51Sd8ZP-300x210,https://gorzdrav.org/kaliningrad/p/sedzharo-0-015-doza-shpricruchka-rr-p-k-igla-n4-667678/,Калининград
55082,"Випидия Таблетки покрытые пленочной оболочкой 12,5 мг 28 шт",По рецепту,Hemofarm,Алоглиптин,1165,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/fZgktpUBybk0vr4zSwhA-300x300,https://gorzdrav.org/kaliningrad/p/vipidija-tab-p-pl-ob-12-5mg-28-55082/,Калининград
205381,Мерифатин Таблетки 1000 мг 60 шт,По рецепту,Фармасинтез,Метформин,181,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/X3OMuJUB4hniyrJC29gK-193x300,https://gorzdrav.org/kaliningrad/p/merifatin-tabl-p-o-1000mg-60-205381/,Калининград
651459,Метформин-Реневал Таблетки 1000 мг 60 шт,По рецепту,Обновление,Метформин,220,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/vYgmu5UBJVujGJtQ5urx-300x200,https://gorzdrav.org/kaliningrad/p/metformin-reneval-tabl-p-pl-ob-1000mg-n60-651459/,Калининград
60978,Джардинс Таблетки покрытые пленочной оболочкой 25 мг 30 шт,По рецепту,Берингер,Эмпаглифлозин,2913,3237,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/hWxCtpUBybk0vr4zyAwc-192x300,https://gorzdrav.org/kaliningrad/p/dzhardins-tabl-p-pl-ob-25mg-n30-60978/,Калининград
666576,"Седжаро Раствор для подкожного введения 2,5 мг/доза шприц-ручка 2,4 мл 1 шт + игла 4 шт",По рецепту,Герофарм,Тирзепатид,5752,7002,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Nq4GYZgBJwpR6z9ZlqrG-300x300,https://gorzdrav.org/kaliningrad/p/sedzharo-rr-dlja-p-k-vved-2-5-mg-doza-shpricruchka-2-4-ml-1-igla-4-666576/,Калининград
666603,Глюкофаж Лонг Таблетки с пролонгированным высвобождением 1000 мг 120 шт,По рецепту,МЕРК,Метформин,1505,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/PMYe-pcBH0J-GJRP8nwc-300x300,https://gorzdrav.org/kaliningrad/p/gljukofazh-long-tabl-p-o-1000mg-n120-666603/,Калининград
643681,Вилдаглиптин-Озон Таблетки 50 мг 28 шт,По рецепту,Озон,Вилдаглиптин,711,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/acCRupUBu1bHOSl1U1ab-300x300,https://gorzdrav.org/kaliningrad/p/vildagliptin-tabl-50mg-n28-643681/,Калининград
43832,Метформин-Озон Таблетки 850 мг 60 шт,По рецепту,Озон,Метформин,169,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/5BMHuZUB4hniyrJCX99w-300x300,https://gorzdrav.org/kaliningrad/p/metforminozon-tab-850mg-60-43832/,Калининград
331808,Метформин-Озон Таблетки 1000 мг 60 шт,По рецепту,Озон,Метформин,183,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/HcSsuZUB7vQMbYfxRKxi-300x214,https://gorzdrav.org/kaliningrad/p/metforminozon-tabl-1000mg-n60-331808/,Калининград
667590,"Семавик Некст Раствор для подкожного введения 0,25 мг/доза шприц-ручка 3 мл 1 шт + иглы 4 шт",По рецепту,Герофарм,Семаглутид,3451,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/gDPwCZgBH0J-GJRPwl2e-300x300,https://gorzdrav.org/kaliningrad/p/semavik-nekst-0-00025-doza-3ml-n1-shpricruchka-rr-p-k-igla-odnoraz-n4-667590/,Калининград
664659,"Тирзетта Раствор для подкожного введения 10 мг 0,5 мл 4 шт",По рецепту,Биохимик,Тирзепатид,13699,15222,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/-o9ru5UBRnED4k9i-lQ7-300x300,https://gorzdrav.org/kaliningrad/p/tirzetta-rr-p-k-vved-10-mg-0-5-ml-4-664659/,Калининград
22818,"Глибомет Таблетки покрытые пленочной оболочкой 2,5 мг + 400 мг 40 шт",По рецепту,Berlin-Chemie,Глибенкламид+Метформин,842,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/LSFdtZUBrbRC1cy5Np_J-300x300,https://gorzdrav.org/kaliningrad/p/glibomet-tabl-p-o-n40-22818/,Калининград
626012,Асиглия Таблетки 100 мг 28 шт,По рецепту,КРКА,Ситаглиптин,606,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/T6QmupUBRjkwyzW3Azf6-300x300,https://gorzdrav.org/kaliningrad/p/asiglija-0-1-n28-tabl-p-plen-oboloch-626012/,Калининград
604034,Глюкоза Порошок для приготовления раствора для приема внутрь,По рецепту,,Декстроза,338,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Y-5dupUBu1bHOSl1pwkS-197x300,https://gorzdrav.org/kaliningrad/p/gljukoza-dlja-gljukozotolerantnogo-testa-75-0-604034/,Калининград
51605,Дибикор Таблетки 500 мг 60 шт,,ПИК-Фарма,Таурин,651,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/jCtJfZgBHhsKBsZej5On-300x300,https://gorzdrav.org/kaliningrad/p/dibikor-tabl-500mg-n60-51605/,Калининград
9385,Сиофор таблетки 500 мг 60 шт,По рецепту,Berlin-Chemie,Метформин,120,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/qJU-uJUBybk0vr4zH8xv-300x260,https://gorzdrav.org/kaliningrad/p/siofor-tab-p-o-500mg-60-9385/,Калининград
12800,Актрапид HM Раствор для инъекций 100 ме/мл 10 мл,По рецепту,Ново Нордиск,Инсулин растворимый [человеческий генно-инженерный],462,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/8mM8tZUB4hniyrJCJRfU-300x300,https://gorzdrav.org/kaliningrad/p/aktrapid-nm-rr-d-in-100me-ml-flak-10ml-12800/,Калининград
205762,Сатерекс Таблетки 30 мг 28 шт,По рецепту,Фармасинтез,Гозоглиптин,1121,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4q-buJUB4hniyrJCpFv0-179x300,https://gorzdrav.org/kaliningrad/p/satereks-tabl-p-o-30mg-28-205762/,Калининград
49574,Форсига Таблетки покрытые пленочной оболочкой 10 мг 30 шт,По рецепту,AstraZeneca,Дапаглифлозин,2550,2834,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Sa8PoZcB2BGN4fsdPB4e-300x300,https://gorzdrav.org/kaliningrad/p/forsiga-tabl-10mg-n30-49574/,Калининград
29296,Левемир Флекспен Раствор для подкожного введения 100 ед/мл 3 мл 5 шт,По рецепту,Ново Нордиск,Инсулин детемир,3045,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/yEh5tZUB4hniyrJCeEUW-300x300,https://gorzdrav.org/kaliningrad/p/levemir-flekspen-rr-d-podk-vvedenija-100ed-ml-3ml-n5-29296/,Калининград
667071,Седжаро Раствор для подкожного введения 10 мг/доза + игла 4 шт,По рецепту,Герофарм,Тирзепатид,12638,14043,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ktIEYZgBJwpR6z9Z7YRR-300x210,https://gorzdrav.org/kaliningrad/p/sedzharo-0-01-doza-shpricruchka-rr-p-k-igla-n4-667071/,Калининград
41471,Галвус Мет Таблетки покрытые пленочной оболочкой 50 мг + 1000 мг 30 шт,По рецепту,Новартис Фарма,Вилдаглиптин+Метформин,1760,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/FJzktZUBybk0vr4zJdN4-300x300,https://gorzdrav.org/kaliningrad/p/galvus-met-tabl-p-o-50mg-1000mg-n30-41471/,Калининград
663840,Сиофор Лонг Таблетки с пролонгированным высвобождением 500 мг 60 шт,По рецепту,Berlin-Chemie,,315,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/DmRfu5UB5yfJBvc3NmHC-300x208,https://gorzdrav.org/kaliningrad/p/siofor-long-tab-prolong-500mg-n60-663840/,Калининград
664657,"Тирзетта Раствор для подкожного введения 5 мг 0,5 мл 4 шт",По рецепту,Биохимик,Тирзепатид,9189,10210,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4AFsu5UBAi6hE-ZkjTej-300x300,https://gorzdrav.org/kaliningrad/p/tirzetta-rr-p-k-vved-5-mg-0-5-ml-4-664657/,Калининград
588677,"Глибенкламид Таблетки 3,5 мг 120 шт",По рецепту,Озон,Глибенкламид,160,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/XlmHyJkBu6LHc-yH3otH-300x252,https://gorzdrav.org/kaliningrad/p/glibenklamid-tab-3-5mg-120-588677/,Калининград
12676,Протафан НМ Суспензия для подкожного введения 100 МЕ/мл 10 мл,По рецепту,Ново Нордиск,Инсулин-изофан [человеческий генно-инженерный],470,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/pq08tZUB4hniyrJCTwiX-300x272,https://gorzdrav.org/kaliningrad/p/protafan-nm-susp-d-p-k-vv-100me-ml-10ml-12676/,Калининград
3,"Набор из трех упаковок Семавик Раствор для подкожного введения 1,34 мг/мл шприц-ручка 3 мл 1 шт + иглы 9 шт",По рецепту,,,16207,18207,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/lC4uLpwBO1hvZDjOuCH5-300x300,https://gorzdrav.org/kaliningrad/p/bundle_semavik-rr-p-k-vved-0-25-0-5-1mg-doza-3ml-n1-shpricruchka-igla-odnoraz-n9-668719-3/,Калининград
664660,"Тирзетта Раствор для подкожного введения 12,5 мг 0,5 мл 4 шт",По рецепту,Биохимик,Тирзепатид,16138,17932,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Foxsu5UBRnED4k9iMXXS-300x300,https://gorzdrav.org/kaliningrad/p/tirzetta-rr-p-k-vved-12-5-mg-0-5-ml-4-664660/,Калининград
593359,"Синджарди Таблетки покрытые пленочной оболочкой 1000 мг + 12,5 мг 60 шт",По рецепту,Берингер,Метформин+Эмпаглифлозин,5168,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/8xtXupUBu1bHOSl1rvP1-300x300,https://gorzdrav.org/kaliningrad/p/sindzhardi-tab-p-p-o-1000mg-12-5mg-60-593359/,Калининград
40084,Тражента Таблетки покрытые пленочной оболочкой 5 мг 30 шт,По рецепту,Берингер,Линаглиптин,1924,2138,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/GH6VtpUBrbRC1cy5LDUu-242x300,https://gorzdrav.org/kaliningrad/p/trazhenta-tabl-p-pl-ob-5mg-n30-40084/,Калининград
35642,"Минирин Таблетки 0,1 мг 30 шт",По рецепту,Фармстандарт,Десмопрессин,903,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/1fyptZUBrbRC1cy5lNJ5-300x300,https://gorzdrav.org/kaliningrad/p/minirin-tabl-0-1mg-n30-35642/,Калининград
626426,Асиглия Мет Таблетки 1000 мг + 50 мг 56 шт,По рецепту,КРКА,Метформин+Ситаглиптин,1152,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/_BIkupUBarzHQIadXdp6-300x300,https://gorzdrav.org/kaliningrad/p/asiglija-met-1-0-0-05-n56-tabl-p-plen-oboloch-626426/,Калининград
13775,Глюкофаж Лонг 750 мг Таблетки пролонгированного действия 60 шт,По рецепту,Нанолек,Метформин,523,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/6ns9uJUBybk0vr4zCqFj-300x300,https://gorzdrav.org/kaliningrad/p/gljukofazh-long-tab-prolong-dja-750mg60-13775/,Калининград
647094,Глипвило Таблетки 50 мг 56 шт,По рецепту,КРКА,Вилдаглиптин,691,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/OFjjupUBRjkwyzW3Q-ht-300x300,https://gorzdrav.org/kaliningrad/p/glipvilo-tabl-50mg-n56-647094/,Калининград
667694,"Седжаро Раствор для подкожного введения 12,5 мг/доза шприц-ручка + игла 4 шт",По рецепту,Герофарм,Тирзепатид,14086,15652,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/lrSCCZkBSj3lfnbrUHc4-300x210,https://gorzdrav.org/kaliningrad/p/sedzharo-0-0125-doza-shpricruchka-rr-p-k-igla-n4-667694/,Калининград
32541,Тиоктацид 600 Т Раствор для внутривенного введения 25 мг/мл 24 мл ампулы 5 шт,По рецепту,Меда Фарма,Тиоктовая кислота,1753,,https://gorzdrav.org/api/v1/multimedia/media/downloadFile/UZWLtZUB4hniyrJCZjJo-300x300,https://gorzdrav.org/kaliningrad/p/tioktacid-konc-d-rra-d-inf-600mg-25ml-amp-24ml-n5-32541/,Калининград
